kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_time0bk,koi_depth,koi_impact,koi_duration,koi_ror,koi_steff,koi_slogg,koi_srad,ra,dec
4544684,K04847.01,,FALSE POSITIVE,2.1890751,132.09378,94.8,0.048,2.365,0.008963,6077.0,4.526,0.891,285.92587,39.669209
10268903,K03773.01,,FALSE POSITIVE,1.103978,131.573418,,,0.74,,,,,289.71304,47.343498
11125613,K02485.01,Kepler-1254 b,CONFIRMED,9.99115241,134.39335,391.7,0.691,2.657,0.019277,4838.0,4.524,0.796,285.17334,48.770039
8258171,K00286.01,,FALSE POSITIVE,23.6272223,173.65096,154.6,0.711,7.9,0.012206,8308.0,3.861,2.879,299.22189,44.180519
12058204,K02218.01,Kepler-373 b,CONFIRMED,5.53533152,132.76087,260.6,0.051,2.793,0.014566,5588.0,4.331,1.1,289.388,50.59705
2571238,K00084.01,Kepler-19 b,CONFIRMED,9.286964466,135.9945,691.7,0.004,3.3649,0.023784,5546.0,4.575,0.81,290.42081,37.851799
9334490,K07161.01,,FALSE POSITIVE,18.84497113,149.94759,4143.4,0.895,4.9442,0.070473,5220.0,4.578,0.695,288.27121,45.87661
11553706,K00009.01,,FALSE POSITIVE,3.719809197,135.068298,2958.2,1.279,3.5317,0.340144,6284.0,3.813,2.348,288.80377,49.530788
2450716,K06275.01,,FALSE POSITIVE,1.38607973,131.5931,64.6,0.0198,8.7,0.007212,5261.0,4.562,0.768,293.07098,37.710899
5306720,K01991.01,,FALSE POSITIVE,27.36432337,143.46464,2282.5,1.273,3.545,0.326675,6167.0,4.428,1.107,299.18491,40.484371
8282846,K04015.01,Kepler-1539 b,CONFIRMED,133.303247,167.76042,1017.5,0.063,7.342,0.028288,5064.0,4.474,0.864,284.21942,44.268539
12453581,K02424.01,Kepler-1234 b,CONFIRMED,11.94019101,136.55603,631.7,0.348,2.866,0.022753,5073.0,4.607,0.748,287.52203,51.375858
7938496,K00900.01,Kepler-1730 b,CONFIRMED,13.81020318,172.33533,1309.7,0.791,3.048,0.036595,5942.0,4.327,1.142,281.96063,43.70311
11962284,K02647.01,Kepler-1302 b,CONFIRMED,8.83929462,135.54125,316.2,0.924,1.719,0.020396,5330.0,4.491,0.87,290.98923,50.30806
4482738,K06418.01,,FALSE POSITIVE,0.866344816,132.06358,233.6,0.318,1.9188,0.013856,4936.0,3.055,4.527,296.13901,39.579632
6469946,K07781.01,,FALSE POSITIVE,0.715802309,131.690348,2208.6,1.251,1.5586,0.308722,5239.0,4.6,0.757,298.9068,41.835629
10139620,K04065.01,,FALSE POSITIVE,372.37369,138.0835,666.1,0.3052,12.33,0.023812,6109.0,4.455,1.029,291.26672,47.114769
8480642,K05521.01,,FALSE POSITIVE,31.59115876,162.501885,1434.4,1.247,2.6431,0.290914,5178.0,3.714,2.295,285.0004,44.544991
7288444,K03482.01,Kepler-1924 b,CONFIRMED,15.3317719,142.5217,179.2,0.802,5.467,0.013624,5726.0,4.228,1.285,293.7674,42.829208
4732015,K05076.01,,FALSE POSITIVE,0.938857507,132.206796,12960.3,1.217,3.98767,0.380085,4217.0,1.656,27.676,286.8252,39.802509
2696703,K03161.01,,FALSE POSITIVE,6.09406648,133.65981,3027.0,1.235,2.085,0.299764,6785.0,4.162,1.666,287.0574,37.991367
9468296,K07176.01,,FALSE POSITIVE,5.748815953,132.28021,11657.0,1.172,1.9216,0.327603,4961.0,4.545,0.753,293.21976,46.05373
6545051,K02777.01,,FALSE POSITIVE,1.99566293,132.8585,197.0,0.564,4.514,0.013185,5235.0,4.595,0.771,297.82056,41.96693
8753896,K02473.03,Kepler-389 c,CONFIRMED,14.5123622,143.8154,355.8,0.927,4.163,0.021852,5094.0,4.469,0.87,291.95999,44.900021
4544628,K04753.01,,FALSE POSITIVE,0.729724346,132.04276,23.0,0.523,2.699,0.004528,6084.0,4.426,1.03,285.90179,39.654411
6631721,K00160.01,,FALSE POSITIVE,13.73808249,134.43787,660.7,0.957,3.354,0.029865,6375.0,4.292,1.178,298.18362,42.01313
4285087,K06112.01,,FALSE POSITIVE,2.243015737,133.450825,277946.0,0.661,4.31675,0.585583,6181.0,4.084,1.444,296.64883,39.318588
12469800,K02543.01,Kepler-1856 b,CONFIRMED,1.302017467,131.93696,290.5,0.286,1.3692,0.015357,4948.0,4.508,0.816,295.90921,51.347939
5952366,K03947.02,,FALSE POSITIVE,22.735911,144.077,2311.0,0.665,42.435,0.046445,5780.0,4.438,1.0,289.27658,41.259754
9075882,K08175.01,,FALSE POSITIVE,367.01607,181.8404,738.6,0.633,15.48,0.026096,5931.0,4.545,0.863,285.66858,45.45433
10426656,K01161.01,Kepler-272 c,CONFIRMED,6.05729966,135.92756,385.2,0.219,3.7419,0.017666,5334.0,4.372,1.004,299.12753,47.59383
5478083,K03738.01,,FALSE POSITIVE,15.85231085,142.52451,437862.0,6.286,4.8707,6.221997,5780.0,4.438,1.0,299.01227,40.660034
5385509,K06003.01,,FALSE POSITIVE,12.4257907,141.5345,340.1,0.384,19.859,0.016742,4873.0,4.586,0.693,297.6044,40.53286
5986209,K03476.01,,FALSE POSITIVE,23.737952838,147.006678,95883.6,1.004,8.50818,0.487862,5559.0,4.394,1.0,298.37177,41.291759
6390236,K06701.01,,FALSE POSITIVE,0.89879279,131.6716,26.6,0.249,1.031,0.004794,6224.0,4.373,1.096,298.67233,41.776218
6307063,K02702.01,,FALSE POSITIVE,75.378004,167.11715,447.8,0.989,6.744,0.032476,5876.0,4.374,1.077,297.62936,41.637459
8712863,K07908.01,,FALSE POSITIVE,0.532493086,131.90244,19.9,0.558,2.145,0.004251,6894.0,3.476,4.032,299.25092,44.856091
6364294,K06694.01,,FALSE POSITIVE,5.2436612,132.7337,88.3,0.436,11.39,0.008818,6598.0,4.387,1.145,291.90421,41.779518
4659255,K03580.01,,FALSE POSITIVE,198.01379181,234.151682,142501.0,0.88,9.72673,0.497851,5359.0,4.566,0.708,293.04837,39.725349
9640976,K00712.01,,FALSE POSITIVE,2.178150857,171.2325,162.5,0.58,1.931,0.012106,5691.0,4.56,0.836,287.99124,46.35688
9225395,K02107.01,Kepler-1101 b,CONFIRMED,81.3153052,175.9957,715.5,0.013,5.807,0.023917,5325.0,4.39,0.975,294.56937,45.671261
3230578,K00381.01,,FALSE POSITIVE,6.337614357,170.189414,1807.4,0.972,1.742,0.057085,6581.0,4.138,1.536,290.20364,38.374931
6226908,K04068.01,Kepler-1546 b,CONFIRMED,19.597317,135.26526,1014.1,0.87,4.508,0.033991,5569.0,4.368,1.019,297.58392,41.541229
6805146,K00668.01,,FALSE POSITIVE,13.779711352,178.6879965,25479.1,0.201,7.63871,0.147857,6444.0,3.643,2.947,298.59164,42.206429
6432059,K01229.01,,FALSE POSITIVE,0.76973817,133.2965754,,,2.5,,,,,288.03989,41.818359
6185496,K02858.01,,FALSE POSITIVE,0.47462889,131.54237,331.3,0.377,1.0194,0.016665,4904.0,4.527,0.786,284.36203,41.577549
10710755,K06080.01,,FALSE POSITIVE,4.816610903,133.763636,80226.0,0.431,3.82353,0.264897,5796.0,4.472,0.904,281.9364,48.010059
5802486,K01039.01,,FALSE POSITIVE,1.073917869,177.924088,1926.6,1.266,2.4305,0.315181,5962.0,4.479,0.959,295.16049,41.0793
8678664,K01782.01,,FALSE POSITIVE,15.420409367,133.516609,14759.2,0.955,2.3707,0.172989,5468.0,4.505,0.88,287.2106,44.849129
8676148,K02544.01,Kepler-1273 b,CONFIRMED,28.6253502,158.11827,652.7,0.021,4.551,0.023158,5774.0,4.508,0.941,285.80322,44.873428
5202905,K01932.02,Kepler-340 b,CONFIRMED,14.8444836,143.576,177.9,0.149,6.091,0.012341,6642.0,4.057,1.846,295.93347,40.300571
11922290,K08070.01,,FALSE POSITIVE,114.661733,237.2307,281.8,0.863,2.784,0.017694,5412.0,4.562,0.712,295.80801,50.227188
10875245,K00117.04,Kepler-107 d,CONFIRMED,7.95825328,137.80219,50.0,0.706,4.377,0.006915,5847.0,4.191,1.402,297.02826,48.208611
10849244,K07381.01,,FALSE POSITIVE,24.261683827,147.2417593,192283.0,0.814,7.1617,0.544813,6151.0,4.473,0.983,285.97827,48.225491
9472074,K02735.01,Kepler-1873 b,CONFIRMED,0.558841234,131.57991,280.9,0.307,0.7918,0.015407,5151.0,4.592,0.792,294.59656,46.048302
5181817,K00642.01,,FALSE POSITIVE,4.350413063,171.43565,192.5,0.549,1.7694,0.013161,5978.0,4.534,0.876,290.2316,40.356571
8233702,K02140.01,Kepler-1116 b,CONFIRMED,41.6977582,134.24608,684.8,0.018,5.513,0.02375,5730.0,4.545,0.87,291.93365,44.115501
11253827,K02672.02,Kepler-396 b,CONFIRMED,42.9923284,162.50532,1120.1,0.643,4.726,0.032127,5593.0,4.45,0.945,296.13281,48.977402
3248332,K06317.01,,FALSE POSITIVE,7.363572395,138.70442,129696.0,0.922,5.7545,0.4993,6793.0,4.208,1.508,294.66467,38.333
10670119,K02179.01,Kepler-369 c,CONFIRMED,14.87149773,137.69573,944.9,0.018,2.4076,0.027799,3825.0,4.749,0.524,293.67422,47.908459
10482160,K01170.01,Kepler-1739 b,CONFIRMED,7.34373964,137.29874,574.4,0.185,1.1784,0.022075,5757.0,4.597,0.762,296.23215,47.678959
10287248,K01152.01,,FALSE POSITIVE,4.722254104,178.243313,82670.0,0.506,3.451,0.27118,3801.0,4.776,0.488,296.69562,47.327309
9532117,K03241.01,,FALSE POSITIVE,8.21429932,135.00609,70.7,0.667,3.099,0.008153,6277.0,3.951,1.869,294.17792,46.191711
6307521,K01126.01,,FALSE POSITIVE,29.7452499,157.38519,778.9,0.941,22.695,0.03286,5334.0,4.372,1.004,297.75311,41.675991
4939346,K01873.02,Kepler-328 b,CONFIRMED,34.9168399,157.6693,500.0,0.026,7.343,0.020479,6194.0,4.445,1.069,295.8093,40.008511
5384079,K02011.02,Kepler-348 c,CONFIRMED,17.2653659,135.3549,67.9,0.007,5.02,0.007577,6388.0,4.244,1.402,297.25504,40.54837
7940533,K06167.01,,FALSE POSITIVE,3.905532605,133.349361,73081.0,0.002,6.8091,0.245249,5495.0,4.543,0.798,283.06628,43.743591
6265665,K03436.01,Kepler-1499 b,CONFIRMED,44.2018402,163.21471,235.6,0.348,4.949,0.013886,5002.0,4.543,0.753,283.98633,41.65041
5471010,K06583.01,,FALSE POSITIVE,12.4232158,141.7294,261.5,0.245,17.67,0.014676,5497.0,4.577,0.809,297.54706,40.615742
8240746,K04576.01,,FALSE POSITIVE,184.568,173.6314,409.9,0.2544,13.09,0.018639,5680.0,4.595,0.75,294.43747,44.180901
4278221,K01615.01,Kepler-908 b,CONFIRMED,1.340596782,132.24549,107.5,0.007,1.6484,0.009466,5992.0,4.385,1.125,295.32251,39.376492
5652983,K00371.01,,FALSE POSITIVE,498.391282,244.08166,1590.0,0.959,6.135,0.05053,5134.0,3.611,3.107,299.67615,40.856491
6462863,K00094.02,Kepler-89 c,CONFIRMED,10.423677439,138.009041,777.3,0.005,5.2257,0.025563,6181.0,4.234,1.331,297.33307,41.891121
9117123,K05619.01,,FALSE POSITIVE,2.16402661,133.5762679,,,2.78,,,,,300.24493,45.498039
7287995,K00877.03,Kepler-81 d,CONFIRMED,20.83762895,132.08488,439.0,0.706,2.3734,0.020532,4261.0,4.641,0.633,293.63696,42.82497
5546761,K02160.01,Kepler-1125 b,CONFIRMED,17.6700291,131.60103,348.4,0.932,6.693,0.021247,5795.0,4.265,1.247,295.48123,40.731979
11616631,K07463.01,,FALSE POSITIVE,7.2949175,136.0798,182.8,1.132,41.04,0.146251,5289.0,4.614,0.731,294.76575,49.664719
7032421,K01747.02,,FALSE POSITIVE,0.56683399,131.7800607,,,0.75,,,,,291.41833,42.579819
7604328,K02458.01,Kepler-1245 b,CONFIRMED,4.35407371,132.85695,277.1,0.734,2.427,0.016467,5455.0,4.421,0.909,290.74432,43.26078
10734441,K05824.01,,FALSE POSITIVE,247.47724314,195.2104849,,,7.6,,,,,293.14627,48.058331
9643043,K03297.01,,FALSE POSITIVE,84.8062818,192.37227,9936.0,1.265,9.0006,0.391951,5735.0,4.525,0.853,289.15082,46.344151
10874215,K02305.01,Kepler-1820 b,CONFIRMED,31.0325991,152.27157,737.4,0.611,3.476,0.02592,5841.0,4.52,0.931,296.71274,48.272308
11497958,K01422.03,Kepler-296 b,CONFIRMED,10.8644095,131.12833,748.7,0.763,1.853,0.027366,3526.0,4.866,0.383,286.54001,49.437328
9674592,K03729.02,,FALSE POSITIVE,6.87366412,132.4575658,,,4.85,,,,,300.41293,46.380669
12456601,K02745.01,Kepler-1334 b,CONFIRMED,15.64588656,146.04926,572.1,0.033,3.959,0.021809,5896.0,4.518,0.916,289.31149,51.320862
6147851,K07766.01,,FALSE POSITIVE,3.06026014,132.762,59.9,0.675,2.545,0.007509,5878.0,4.426,1.01,298.13965,41.417229
7199774,K01346.01,,FALSE POSITIVE,4.70818628,137.0593,56545.0,1.082,3.278,0.440337,5868.0,4.53,0.894,291.61008,42.759762
7090867,K07810.01,,FALSE POSITIVE,308.255238,282.4555,637.1,0.018,11.959,0.022287,4852.0,2.896,7.797,280.99176,42.610538
11466960,K03917.01,,FALSE POSITIVE,0.695954898,131.89905,318.1,0.103,1.469,0.016553,6737.0,4.243,1.425,297.13989,49.381618
8879427,K07104.01,,FALSE POSITIVE,16.31328124,136.853981,71589.0,0.768,4.45731,0.280835,6008.0,4.44,1.006,289.53668,45.105141
3228740,K06309.01,,FALSE POSITIVE,0.730956716,132.21412,27.8,0.129,2.097,0.004837,6028.0,4.371,1.078,289.7424,38.373169
4556468,K04491.01,Kepler-1609 b,CONFIRMED,114.336052,216.7966,239.8,0.529,14.077,0.014536,5802.0,4.218,1.316,290.14655,39.665821
8244173,K03545.01,,FALSE POSITIVE,1.092066399,132.1028432,401890.0,0.488,2.97608,0.64771,4556.0,4.67,0.576,295.5061,44.110538
5791986,K00413.01,Kepler-151 b,CONFIRMED,15.22895514,176.56001,1124.8,0.777,2.5967,0.033813,5456.0,4.562,0.812,292.16278,41.023239
8127607,K01919.01,,FALSE POSITIVE,16.60973843,147.6085,667.8,1.0412,4.515,0.080841,5238.0,4.603,0.752,300.4472,43.929539
4761060,K02249.01,,FALSE POSITIVE,13.37935853,140.92523,353.5,0.974,8.809,0.022549,6739.0,3.712,2.702,295.54712,39.861759
11027722,K07402.01,,FALSE POSITIVE,0.678137665,132.138369,885.0,1.263,1.00718,0.295257,6429.0,4.449,0.942,290.90582,48.531811
10879213,K03730.01,,FALSE POSITIVE,0.668483494,132.156558,722770.0,0.773,2.4129,1.270693,5780.0,4.438,1.0,298.25992,48.218964
10384798,K01997.01,Kepler-1043 b,CONFIRMED,38.505224,158.30491,695.2,0.654,5.941,0.025468,5974.0,4.504,0.881,281.66299,47.568581
5900390,K04063.01,,FALSE POSITIVE,0.624677585,131.8663,37.3,0.522,2.411,0.005852,9653.0,4.191,1.996,298.04318,41.195
4851217,K06460.01,,FALSE POSITIVE,2.470283788,133.251861,193828.0,0.804,7.8391,0.540267,7823.0,3.885,2.675,295.83401,39.952259
9873254,K00717.02,Kepler-653 c,CONFIRMED,0.900375925,133.11787,41.4,0.093,1.257,0.005833,5676.0,4.247,1.28,282.21292,46.717819
10252275,K03130.02,Kepler-1907 b,CONFIRMED,5.65245733,136.97891,121.0,0.889,2.062,0.012065,5159.0,4.508,0.8,280.70853,47.32806
5471769,K06011.01,,FALSE POSITIVE,12.4255705,141.5298,139.4,0.984,28.88,0.015196,5742.0,4.564,0.827,297.74551,40.67429
10462462,K08013.01,,FALSE POSITIVE,0.85581563,132.1452541,,,10.27,,,,,288.49582,47.640781
5471415,K06586.01,,FALSE POSITIVE,12.4257442,141.52382,936.0,0.963,29.122,0.035212,8691.0,4.072,2.193,297.64334,40.62252
10538176,K01301.02,Kepler-284 c,CONFIRMED,37.5142128,189.30015,935.0,0.366,5.303,0.027815,5291.0,4.489,0.882,293.14648,47.729649
4753988,K06445.01,,FALSE POSITIVE,7.304451735,135.0252768,143628.0,1.013,4.09326,0.600525,6024.0,4.523,0.9,293.8439,39.87542
5264304,K03563.01,,FALSE POSITIVE,120.58167178,248.238772,192896.0,0.845,8.2904,0.567504,5294.0,4.651,0.673,288.45081,40.432449
9334289,K00934.01,Kepler-254 b,CONFIRMED,5.826657508,173.011411,1539.1,0.033,2.9183,0.035356,5561.0,4.362,1.06,288.1647,45.816509
7840035,K03758.01,,FALSE POSITIVE,13.54208867,144.00206,28869.0,0.985,4.9406,0.263217,5496.0,4.405,0.927,297.27789,43.56955
8311864,K07016.01,Kepler-452 b,CONFIRMED,384.847556,314.97,189.9,0.059,9.969,0.012491,5579.0,4.58,0.798,296.00369,44.277561
9240664,K04338.01,,FALSE POSITIVE,10.78438513,141.40685,233.6,1.18,1.408,0.195495,5575.0,3.516,3.515,299.20667,45.64547
7031726,K07806.01,,FALSE POSITIVE,0.566793534,131.8368,92.4,0.06,4.714,0.008135,3420.0,0.269,138.056,291.18686,42.591022
7900695,K05442.01,,FALSE POSITIVE,512.11636,403.34,315.4,0.5008,9.557,0.016555,5492.0,4.576,0.812,295.03766,43.62122
8757910,K01269.01,,FALSE POSITIVE,0.655001616,133.176794,271.2,1.121,1.8136,0.139253,6426.0,3.965,2.089,293.53415,44.971111
8352016,K05507.01,,FALSE POSITIVE,40.0389613,156.35794,109.4,0.3619,1.711,0.009674,5701.0,4.437,0.903,285.79947,44.34819
8570333,K02436.01,Kepler-1237 b,CONFIRMED,84.5733346,150.152,891.6,0.024,5.762,0.026709,5418.0,4.543,0.888,295.62927,44.69062
3545135,K02755.01,Kepler-1689 b,CONFIRMED,8.48299282,132.96583,69.1,0.564,2.505,0.007876,5827.0,4.471,0.933,291.57422,38.655949
8345172,K02385.01,,FALSE POSITIVE,50.5715805,161.11366,1282.6,0.074,3.726,0.032084,5262.0,4.59,0.783,282.0174,44.38578
7697568,K01829.01,,FALSE POSITIVE,22.84156293,138.632,2940.7,1.267,2.5997,0.332581,5381.0,4.538,0.826,296.52243,43.363369
11401767,K02195.03,Kepler-372 b,CONFIRMED,6.84978728,134.66167,139.2,0.954,4.919,0.013842,6056.0,4.332,1.209,291.2562,49.258949
8260902,K02144.01,Kepler-1118 b,CONFIRMED,38.6715843,157.61988,599.3,0.773,5.532,0.024605,5432.0,4.42,0.913,299.96567,44.160889
11969988,K04011.01,,FALSE POSITIVE,2.19068738,132.01727,66.3,0.594,4.41,0.00777,6208.0,3.973,1.975,295.05322,50.34774
6681233,K00562.01,,FALSE POSITIVE,32.63286247,177.22208,,,3.08,,,,,288.63629,42.138191
8456679,K00102.01,Kepler-1990 b,CONFIRMED,1.73513619,135.060047,952.6,0.045,2.2741,0.027957,5751.0,4.391,1.071,299.70474,44.435749
5647008,K08103.01,,FALSE POSITIVE,0.799868354,131.997209,4928.8,1.274,6.613,0.36032,5568.0,4.488,0.882,298.52679,40.858391
8977176,K07119.01,,FALSE POSITIVE,0.50948306,132.0386,74.6,0.3535,3.14,0.008052,6344.0,4.091,1.39,298.87738,45.203979
12401132,K04829.02,,FALSE POSITIVE,12.083457,134.475,312.5,0.1069,3.536,0.016291,6422.0,4.364,1.175,287.70197,51.229729
10272442,K00734.01,Kepler-657 b,CONFIRMED,24.5434566,187.92215,1151.3,0.042,7.2518,0.031008,5955.0,4.52,0.91,291.1973,47.3078
7531677,K02601.01,,FALSE POSITIVE,2.622134451,131.87323,128.2,0.664,4.735,0.010939,5864.0,4.199,1.369,292.99469,43.180672
6153407,K03179.01,Kepler-1911 b,CONFIRMED,5.99078221,134.53899,69.9,0.944,1.699,0.009741,5721.0,4.442,0.972,299.3028,41.441017
5271637,K05147.01,,FALSE POSITIVE,471.37787,365.397,102.9,0.0666,16.91,0.009206,5831.0,4.236,1.305,290.74387,40.479488
9007609,K04795.01,,FALSE POSITIVE,1.316398648,132.2998,182.5,0.392,1.169,0.012402,5088.0,4.508,0.806,285.88486,45.380138
7192680,K05368.01,,FALSE POSITIVE,114.25041494,235.8523992,,,2.11,,,,,289.44095,42.741638
10230571,K01926.01,,FALSE POSITIVE,123.11494773,172.26301,,,17.24,,,,,299.2529,47.278999
7105574,K06820.01,,FALSE POSITIVE,20.726069913,143.201391,118864.0,0.989,6.47393,0.52694,6011.0,4.522,0.902,287.74615,42.648628
7816665,K04227.01,,FALSE POSITIVE,4.29258258,131.77675,369.6,0.339,3.069,0.017821,6137.0,4.487,0.963,289.91635,43.507671
4391348,K02514.01,,FALSE POSITIVE,1.96433113,131.65195,139.1,0.16,2.381,0.010865,6306.0,4.405,1.121,297.40906,39.490292
7523542,K04719.01,,FALSE POSITIVE,365.13981,156.6413,531.0,0.0901,4.46,0.02091,5610.0,4.564,0.815,290.51251,43.10128
8043968,K05469.01,,FALSE POSITIVE,0.779615874,131.68006,81.5,0.699,3.932,0.008815,5764.0,4.548,0.863,296.73291,43.864319
9272070,K04126.01,Kepler-1555 b,CONFIRMED,8.10503551,135.88389,209.9,0.353,4.459,0.013451,6201.0,4.472,0.989,287.63547,45.716061
6365156,K00662.01,Kepler-639 b,CONFIRMED,10.21418792,170.70466,303.8,0.016,5.8201,0.015775,5843.0,4.25,1.332,292.18689,41.727051
3836509,K05011.01,,FALSE POSITIVE,1.540389045,131.99987,485.7,0.136,1.8325,0.019664,4964.0,2.562,15.155,286.9718,38.936481
5036516,K06502.01,,FALSE POSITIVE,1.060996585,132.53457,41142.0,1.141,2.6494,0.441483,5433.0,4.154,1.348,297.87564,40.10746
4366923,K05059.01,,FALSE POSITIVE,646.28789332,234.150707,58605.3,0.004,5.39144,0.22401,6582.0,4.069,1.777,292.11526,39.49855
7376983,K01358.01,Kepler-1987 d,CONFIRMED,5.644914154,356.73699,1397.9,0.445,2.2599,0.03411,4769.0,4.622,0.714,295.8255,42.94339
10532751,K08292.01,,FALSE POSITIVE,367.761848,194.7697,428.0,0.025,4.891,0.018581,5348.0,2.897,9.888,290.87155,47.753368
3234598,K02413.01,Kepler-383 b,CONFIRMED,12.90467523,144.32009,412.4,0.553,3.28,0.018884,4513.0,4.574,0.722,291.34259,38.363129
4947556,K03936.02,Kepler-1930 b,CONFIRMED,13.0267964,139.14777,356.6,0.93,0.785,0.022538,5083.0,4.512,0.844,297.57712,40.02771
6587280,K00857.02,Kepler-243 c,CONFIRMED,20.0261412,146.91109,421.2,0.957,1.611,0.025305,5237.0,4.572,0.826,285.11047,42.033958
4275721,K01342.01,Kepler-825 b,CONFIRMED,3.77359871,134.07013,176.0,0.0,2.7282,0.012228,6224.0,4.404,0.969,294.7699,39.39851
10341831,K01164.01,,FALSE POSITIVE,0.933749941,133.38422,415.3,1.225,6.606,0.24661,3682.0,4.786,0.48,292.73892,47.49073
9529744,K01806.02,Kepler-320 c,CONFIRMED,17.9346606,138.21679,142.7,0.976,6.25,0.014464,6426.0,4.013,1.775,293.21356,46.175129
6850504,K00070.01,Kepler-20 c,CONFIRMED,10.854095934,138.608031,1034.4,0.422,3.7768,0.029604,5465.0,4.449,0.925,287.698,42.338718
5370944,K05154.01,,FALSE POSITIVE,35.40103336,135.1605852,,,1.75,,,,,294.22009,40.592232
7284688,K01345.01,,FALSE POSITIVE,0.323021692,133.603668,47100.0,1.1083,2.3442,0.43711,5458.0,4.381,0.972,292.63,42.829338
8671707,K05557.01,,FALSE POSITIVE,401.73243,393.61848,366.4,0.0839,1.535,0.017514,5938.0,4.12,1.504,283.34769,44.889378
9008737,K02768.02,Kepler-404 c,CONFIRMED,14.7512034,137.1559,261.1,0.8759,1.25,0.017404,5653.0,4.551,0.857,286.39862,45.343529
6525209,K03479.01,,FALSE POSITIVE,75.13194883,184.429462,122372.0,0.487,20.8729,0.32928,5365.0,4.586,0.729,292.72137,41.904919
8625813,K03285.01,,FALSE POSITIVE,45.3965379,136.9486,1001.6,0.085,3.826,0.028034,4266.0,4.626,0.643,292.17496,44.783989
12021811,K04905.01,,FALSE POSITIVE,0.739404894,131.69907,246.8,0.077,1.753,0.013845,4205.0,4.635,0.624,296.09058,50.408772
2973509,K06300.01,,FALSE POSITIVE,6.62761199,132.5466377,227141.0,0.753,6.15281,0.563514,6316.0,4.231,1.333,287.0257,38.171021
6864885,K02434.01,,FALSE POSITIVE,40.8777605,163.43477,719.1,1.262,9.745,0.288798,5930.0,4.489,0.937,292.35745,42.389149
5388229,K06574.01,,FALSE POSITIVE,0.61810542,131.74488,12264.0,1.2326,6.666,0.381399,5371.0,4.403,0.949,298.21118,40.512501
7731281,K05416.01,Kepler-1628 b,CONFIRMED,76.377855,146.3485,11004.0,0.577,4.809,0.098439,3869.0,4.674,0.584,281.6337,43.411579
7622473,K08139.01,,FALSE POSITIVE,40.244826,161.3679,192.9,0.022,4.303,0.011813,3674.0,0.452,89.878,296.01974,43.23439
3117046,K04114.01,,FALSE POSITIVE,359.1015,415.3142,496.5,0.317,11.461,0.020691,6373.0,4.438,1.047,291.56772,38.267109
9884104,K00718.02,Kepler-219 c,CONFIRMED,22.71443351,147.29684,575.1,0.816,6.0875,0.024589,5788.0,4.16,1.495,288.73898,46.762562
11124703,K04445.01,,FALSE POSITIVE,244.60373,230.282,769.8,0.2652,10.87,0.024937,5166.0,4.593,0.771,284.53635,48.749611
7050989,K00312.02,Kepler-136 c,CONFIRMED,16.39926461,131.96806,220.8,0.115,3.4108,0.013613,6156.0,4.284,1.303,296.46732,42.598785
9392702,K07167.01,,FALSE POSITIVE,3.909314318,131.8944811,97123.4,0.776,5.36124,0.340794,6425.0,4.341,1.143,286.06958,45.900581
10992733,K07399.01,,FALSE POSITIVE,18.525917446,144.1948764,455661.0,0.415,5.9056,0.665088,5492.0,4.533,0.887,298.80557,48.471989
10407047,K07321.01,,FALSE POSITIVE,0.93374699,131.52406,172.1,1.167,6.168,0.180609,4909.0,3.136,5.272,292.77695,47.539391
3241619,K06312.01,,FALSE POSITIVE,1.703347524,132.4680448,504406.0,0.223,3.3039,0.673033,5325.0,4.657,0.648,293.09494,38.361252
7764367,K00685.01,Kepler-644 b,CONFIRMED,3.173914037,170.92525,303.0,0.819,3.6069,0.017772,6432.0,4.164,1.584,295.47574,43.493141
5095082,K04320.01,Kepler-1951 b,CONFIRMED,20.6579443,145.6348,98.2,0.188,8.798,0.008937,5468.0,4.171,1.306,290.49988,40.287689
11122894,K01426.02,Kepler-297 c,CONFIRMED,74.92768653,124.99266,4119.2,0.796,4.74,0.06521,5618.0,4.46,0.897,283.20917,48.777641
9008737,K02768.01,Kepler-404 b,CONFIRMED,11.8288843,137.6991,191.0,0.2658,3.337,0.012612,5653.0,4.551,0.857,286.39862,45.343529
10601284,K00749.01,Kepler-226 c,CONFIRMED,5.349553819,171.80694,831.0,0.092,3.0278,0.025706,5185.0,4.44,0.91,292.37613,47.880989
